id	setup
5649	"Epic Super Hero Civil War
9
2
0
Mysterio
Sinister Six|X-Men First Class
Sakaaran Hivelings
Skadi (FI)|Stingray (DP)|Silver Surfer (FF)|Cloak & Dagger (CW)|Angel Noir (N)"
5650	"The Fountain of Eternal Life
8
2
0
Onslaught
Dark Descendants|Goblin's Freak Show
Cytoplasm Spikes
Hercules (CW)|Greithoth, Breaker of Wills (FI)|Black Knight (AM)|Magik (SW1)|Ms. Marvel (CH)"
5651	"Trapped in the Insane Asylum
5
2
0
Arcade - epic
Murderworld|Great Lakes Avengers
Sidera Maris, Bridge Builders
Beta Ray Bill (HOA)|Luke Cage (CW)|Black Widow (B)|Thor (B)|Scarlet Spider (PTT)"
5652	"The Clone Saga
8
2
0
Apocalypse
Four Horsemen|Superhuman Registration Act
Multiple Man
Moon Knight (PTT)|Hercules (CW)|Ms. America (D)|Kraven (V)|Nul, Breaker of Worlds (FI)"
5653	"Last Stand at Avengers Tower
6
2
0
Carnage
Maximum Carnage|Sisterhood of Mutants
Hellfire Cult
Hawkeye (B)|Aurora & Northstar (XM)|Stingray (DP)|Ultimate Spider-Man (SW1)|Lady Sif (HOA)"
5654	"Graduation at Xavier's X-Academy
8
2
0
The Hood
Hood's Gang|Elders of the Universe
Mandroid
Daredevil (CW)|Wolverine (B)|Gladiator Hulk (WW)|Stingray (DP)|Silk (SW2)"
5655	"Deadpool Kills the Marvel Universe
6
2
0
Zombie Green Goblin
The Deadlands|Murderworld
Hand Ninjas
Stingray (DP)|Black Swan (SW2)|Tony Stark (HC)|Silver Surfer (FF)"
5656	"The God-Emperor of Battleworld
8
2
0
Authoritarian Iron Man
Superhuman Registration Act|Timelines of Kang
Asgardian Warriors
Lady Thor (SW1)|Professor X (DC)|Luke Cage (CW)|Bruce Banner (WW)|Human Torch (FF)"
5657	"Hypnotize Every Human
8
0
0
Wasteland Hulk
Wasteland|Demons of Limbo
Maggia Goons|Ghost Racers
Daredevil Noir (N)|Beast (SW2)|Rick Jones (WW)|Amadeus Cho (WW)|Skirn, Breaker of Men (FI)"
5658	"The Legacy Virus
8
2
12
King Hyperion
Utopolis|X-Men First Class
Cytoplasm Spikes
Super-Skrull (ANH)|Hellcat (R)|Terrible Jean Grey (SW2)|Kitty Pryde (XM)|Psi-Lord (ANH)"
5659	"Crash the Moon into the Sun
11
2
0
Maria Hill, Director of S.H.I.E.L.D.
S.H.I.E.L.D. Elite|Uncanny Avengers
Sapien League
Black Panther (SW1)|Mysterio (V)|Longshot (XM)|Sunspot (NM)|Mystique (V)"
5660	"Hydra Helicarriers Hunt Heroes
8
2
0
Apocalypse
Four Horsemen|Manhattan (Earth-1610)
M.O.D.O.K.s
Super-Skrull (ANH)|Spider-Man Noir (N)|Iron Fist (DC)|Gamora (GG)|Skadi (FI)|Stingray (DP)"
5661	"Fragmented Realities
2*
2
0
Malekith the Accursed - epic
Dark Council|Utopolis|Dark Descendants
Shi'ar Death Commandos
Lady Thor (SW1)|Forge (DC)|Juggernaut (V)|Black Panther (SW1)|Terrible Jean Grey (SW2)"
5662	"War of Kings
11
2
0
Baron Heinrich Zemo
Masters of Evil (WWII)|Maximum Carnage
Khonshu Guardians
Captain Mar-Vell (ITC)|Ms. America (D)|Skadi (FI)|Wolverine (B)|Winter Soldier (C75)"
5663	"The Fountain of Eternal Life
8
2
0
Belasco, Demon Lord of Limbo - epic
Demons of Limbo|Guardians of Knowhere
Magma Men
Cable (DC)|Goliath (CW)|High-Tech Spider-Man (HC)|Nova (ITC)|Jubilee (XM)"
5664	"Maximum Carnage
10
2
12
Annihilus
Annihilation Wave|MLF
Hellfire Cult
Hawkeye (B)|Elsa Bloodstone (SW2)|Havok (XM)|Peter's Allies (HC)|Nightcrawler (DC)"
5665	"Ragnarok, Twilight of the Gods
11
2
0
Spider-Queen
Utopolis|Hydra Elite
Spider-Infected
Quasar (ITC)|Black Knight (AM)|Bullseye (V)|Miek, The Unhived (WW)|Mysterio (V)"
5666	"Hypnotize Every Human
8
0
0
Deathbird - epic
Inhuman Rebellion|Murderworld
Shi'ar Death Commandos|Khonshu Guardians
Maximus (SW1)|Skaar, Son of Hulk (WW)|Nerkkod, Breaker of Oceans (FI)|Black Cat (PTT)|Miek, The Unhived (WW)"
5667	"Change the Outcome of WWII
7
2
0
Mandarin
Emissaries of Evil|Thunderbolts|Superhuman Registration Act
Mandarin's Rings
Spider-Man Noir (N)|Maximus (SW1)|Magik (SW1)|Wonder Man (AM)|Peter's Allies (HC)"
5668	"The Demon Bear Saga
8
2
0
Hydra Super-Adaptoid
Demons of Limbo|A.I.M., Hydra Offshoot
HYDRA Base
Banshee (XM)|Jessica Jones (D)|Scarlet Witch (R)|Colossus (DC)|Wiccan (CW)"
5669	"Explosion at the Washington Monument
8
2
0
Evil Deadpool
Evil Deadpool Corpse|Sinister Six
Asgardian Warriors
Bishop (DC)|Ghost Rider (DC)|Banshee (XM)|Warlock (NM)|Venompool (VE)"
5670	"The Clone Saga
8
2
0
Magus
Evil Deadpool Corpse|Goblin's Freak Show
Universal Church of Truth
Sentry (WW)|Silver Surfer (FF)|Iron Man (B)|Deadpool (B)|Happy Hogan (HC)"
5671	"Divide and Conquer
8
2
0
Onslaught - epic
Dark Descendants|Brotherhood
Sidera Maris, Bridge Builders
Peter's Allies (HC)|Thing (FF)|Rick Jones (WW)|Forge (DC)|Mockingbird (AOS)|Joe Fixit, Grey Hulk (WW)|Spider-Gwen (SW2)"
5672	"Mutant-Hunting Super Sentinels
9
2
0
Hydra High Council
Hydra Elite|From Beyond
Sentinel|Thor Corps
Skaar, Son of Hulk (WW)|Apocalyptic Kitty Pryde (SW1)|Iron Man (B)|Colossus & Wolverine (XM)|Bullseye (V)"
5673	"War of the Frost Giants
9
2
0
Wasteland Hulk
Wasteland|Timelines of Kang
HYDRA Base
Slapstick (DP)|Ghost Rider (DC)|Squirrel Girl (D)|Hulkbuster Iron Man (WW)|High-Tech Spider-Man (HC)"
5674	"Steal the Weaponized Plutonium
8
2
0
King Hyperion
Utopolis|Underworld|Mojoverse
Thor Corps
Dazzler (XM)|Skadi (FI)|Elektra (DC)|Hulkling (CW)|Shang-Chi (SW2)"
5675	"Master the Mysteries of Kung-Fu
8
2
0
Ragnarok
Registration Enforcers|Subterranea
Circus of Crime
Dr. Octopus (V)|Bob, Agent of HYDRA (DP)|Enchantress (V)|Rocket Raccoon (GG)|Gladiator Hulk (WW)"
5676	"Age of Ultron
11
2
0
Madelyne Pryor, Goblin Queen
Limbo|Utopolis
Shi'ar Death Commandos
Deadpool (B)|Quasar (ITC)|Corvus Glaive (SW2)|Ant-Man (AM)|Green Goblin (V)"
5677	"Superhuman Baseball Game
9
2
0
Loki
Enemies of Asgard|Manhattan (Earth-1610)|Monster Metropolis
Shi'ar Death Commandos
Arkon the Magnificent (SW2)|Mirage (NM)|Wolfsbane (NM)|Tigra (CW)|Dazzler (XM)"
5678	"World War Hulk
9
2
0
King Hulk, Sakaarson
Warbound|Defenders
Sapien League
Speedball (CW)|Cannonball (XM)|Yondu (ITC)|Black Swan (SW2)|Phoenix (XM)
Immortal Emperor Zheng-Zhu|Baron Heinrich Zemo|Professor X"
5679	"X-Men Danger Room Goes Berserk
8
2
0
Arcade
Murderworld|Shadow-X
HYDRA Base
Mystique (V)|Nebula (ITC)|Captain America (Falcon) (C75)|Hercules (CW)|Man-Thing (D)"
5680	"Hypnotize Every Human
8
0
0
The Goblin, Underworld Boss
Goblin's Freak Show|Shi'ar Imperial Guard
Sapien League|Sidera Maris, Bridge Builders
Hellcat (R)|Kraven (V)|Black Cat (PTT)|Maximus (SW1)|Super-Skrull (ANH)"
5681	"Distract the Hero
8
2
0
Mole Man
Subterranea|Uncanny Avengers
Hand Ninjas
Peter Parker, Homecoming (HC)|Bullseye (V)|Iron Fist (DC)|Arkon the Magnificent (SW2)|Brainstorm (ANH)"
5682	"Hydra Helicarriers Hunt Heroes
8
2
0
J. Jonah Jameson
Warbound|Dark Council
Spider-Slayer
Superior Iron Man (SW1)|Beast (XM)|Groot (GG)|Slapstick (DP)|Peter Parker, Homecoming (HC)|Luke Cage Noir (N)"
5683	"The Clone Saga
8
2
0
Supreme Intelligence of the Kree
Kree Starforce|Wasteland
Cape-Killers
Groot (GG)|Nightcrawler (DC)|Cable (DC)|Karnak (ROK)|Black Panther (SW1)"
5684	"S.H.I.E.L.D. vs. HYDRA War
7
2
0
Madelyne Pryor, Goblin Queen
A.I.M., Hydra Offshoot|Limbo
Cape-Killers
Captain Marvel, Agent of S.H.I.E.L.D. (R)|Gamora (GG)|X-23 (XM)|Terrible Jean Grey (SW2)|Invisible Woman (FF)"
5685	"Secret HYDRA Corruption
9
2
0
Immortal Emperor Zheng-Zhu
K'un-lun|Omens of Ragnarok
HYDRA Base
Vision (CW)|Yondu (ITC)|Nightcrawler (DC)|Spider-Man (B)|The Captain and the Devil (SW2)"
5686	"Cytoplasm Spike Invasion
10
2
0
Wasteland Hulk
Wasteland|Uncanny Avengers
Maggia Goons
Korg (WW)|The Captain and the Devil (SW2)|Black Bolt (ROK)|Nova (CH)|Jean Grey (DC)"
5687	"Horror of Horrors
6
2
0
Odin
A.I.M., Hydra Offshoot|Manhattan (Earth-1610)
Asgardian Warriors
Daredevil (DC)|Human Torch (FF)|Brainstorm (ANH)|Mirage (NM)|Nova (ITC)"
5688	"Alien Brood Encounters
8
0
30
Mephisto
Underworld|X-Men '92
The Brood|Universal Church of Truth
Ruby Summers (SW2)|Medusa (ROK)|She-Hulk (WW)|Jubilee (XM)|Venom (VE)"
5689	"Dark Reign of H.A.M.M.E.R. Officers
7
2
0
Mephisto
Underworld|Dark Descendants
Maggia Goons
Superior Iron Man (SW1)|Ronan the Accuser (ITC)|Silver Surfer (FF)|Venom (V)|Gorgon (ROK)"
5690	"Deadpool Wants A Chimichanga
6
12
0
Ultron
Ultron's Legacy|Annihilation Wave
Mandroid
Corvus Glaive (SW2)|Storm & Black Panther (CW)|Iceman (DC)|Jessica Jones (D)|Mystique (V)"
5691	"Save Humanity
8
2
0
Kang the Conqueror
Timelines of Kang|Code Red
Sentinel
Photon (R)|Beta Ray Bill (HOA)|Nerkkod, Breaker of Oceans (FI)|Bruce Banner (WW)|Emma Frost (B)"
5692	"Deadpool Writes a Scheme
6
2
0
Spider-Queen
Radiation|Emissaries of Evil
Spider-Infected
Slapstick (DP)|Stingray (DP)|Corvus Glaive (SW2)|Venom (VE)|Dr. Octopus (V)"
5693	"Steal All Oxygen on Earth
8
2
0
Apocalypse
Four Horsemen|Manhattan (Earth-1610)
Spider-Infected
Adam Warlock (ITC)|Havok (XM)|Jessica Jones (D)|Silver Surfer (FF)|Rocket Raccoon (GG)"
5694	"House of M
8
2
0
Ragnarok
Registration Enforcers|Uncanny Avengers
Spider-Infected
Old Man Logan (SW1)|Jean Grey (DC)|Gambit (B)|Sunspot (NM)|Juggernaut (V)|Yondu (ITC)"
5695	"Alien Brood Encounters
8
0
30
The Grandmaster - epic
Elders of the Universe|Infinity Gems
The Brood|S.H.I.E.L.D. Assault Squad
Tigra (CW)|Corvus Glaive (SW2)|Bruce Banner (WW)|Jessica Jones (D)|Venomized Dr. Strange (VE)"
5696	"Dark Reign of H.A.M.M.E.R. Officers
7
2
0
Annihilus
Annihilation Wave|Life Foundation
Ghost Racers
Ms. Marvel (CH)|Adam Warlock (ITC)|Arkon the Magnificent (SW2)|Carnage (VE)|Captain America (B)"
5697	"Predict Future Crime
6
2
0
Supreme Intelligence of the Kree
Kree Starforce|Zola's Creations|Army of Evil
The Brood
Captain Marvel, Agent of S.H.I.E.L.D. (R)|Human Torch (FF)|Venomized Dr. Strange (VE)|Ms. Marvel (CH)|Beta Ray Bill (HOA)"
5698	"Ruin the Perfect Wedding
11
2
0
Misty Knight
Heroes for Hire|Wrecking Crew
Cytoplasm Spikes
Soulsword Colossus (SW2)|Terrible Jean Grey (SW2)|Domino (DC)|Cannonball (XM)|Skirn, Breaker of Men (FI)
Darkhawk (R)|Nerkkod, Breaker of Oceans (FI)"
5699	"Secret Empire of Betrayal
11
2
0
Loki
Enemies of Asgard|Dark Council
Cape-Killers
Stingray (DP)|Venompool (VE)|Psylocke (XM)|Skirn, Breaker of Men (FI)|Venomized Dr. Strange (VE)
Moon Knight (PTT)"
5700	"Symbiotic Absorption
11
2
0
The Hood
Elders of the Universe|Hood's Gang|Subterranea
Phalanx
Domino (DC)|Cable (DC)|Captain Marvel (SW1)|Crystal (ROK)|Iron Man Noir (N)
The Grandmaster"
5701	"Devolve with Xerogen Crystals
5
2
0
General Ross
Code Red|The Mighty
Doombot Legion|Magma Men
Speed (R)|Legion (XM)|Shang-Chi (SW2)|Mirage (NM)|Warlock (NM)
Magma Men"
5702	"Replace Earth's Leaders with Killbots
5
18
0
Zombie Green Goblin
The Deadlands|Deadpool's ""Friends""
Shi'ar Death Commandos
Hellcat (R)|Venom Rocket (VE)|Storm (B)|Lady Thor (SW1)|Havok (XM)"
5703	"Scavenge Alien Weaponry
7
2
0
Magus
Sakaar Imperial Guard|Marvel Knights
Universal Church of Truth|Sapien League
Greithoth, Breaker of Wills (FI)|Iceman (DC)|Angel Noir (N)|Lady Thor (SW1)|Terrible Jean Grey (SW2)
Universal Church of Truth"
5704	"Transform Commuters into Giant Ants
8
2
0
The Hood - epic
Hood's Gang|Radiation
Khonshu Guardians
Juggernaut (V)|Thanos (SW1)|Moon Knight (PTT)|Karnak (ROK)|Peter's Allies (HC)"
5705	"Forge the Infinity Gauntlet
8
2
0
Stryfe
Infinity Gems|MLF
Sentinel
Jubilee (XM)|Fantastic Four United (ANH)|Totally Awesome Hulk (CH)|Medusa (ROK)|Venom Rocket (VE)"
5706	"Forge the Infinity Gauntlet
8
2
0
Mole Man
Infinity Gems|Subterranea
Spider-Slayer
Ronan the Accuser (ITC)|Iceman (DC)|Superior Iron Man (SW1)|Bruce Banner (WW)|Jessica Jones (D)"
5707	"The Fountain of Eternal Life
8
2
0
Kingpin
Streets of New York|Deadpool's ""Friends""
Phalanx
Professor X (DC)|Cloak & Dagger (CW)|Venomized Dr. Strange (VE)|Phoenix Force Cyclops (SW2)|Silk (SW2)"
5708	"Replace Earth's Leaders with Killbots
5
18
0
Galactus
Heralds of Galactus|Heroes for Hire
S.H.I.E.L.D. Assault Squad
Kraven (V)|Captain America 1941 (C75)|Groot (GG)|Venom (V)|Mirage (NM)"
5709	"Ferry Disaster
9
2
0
Mysterio
Sinister Six|MLF
Sentinel
Black Knight (AM)|X-23 (XM)|Greithoth, Breaker of Wills (FI)|Elektra (DC)|Longshot (XM)"
5710	"Dark Alliance
8
2
0
Hydra Super-Adaptoid
A.I.M., Hydra Offshoot|Lethal Legion
Shi'ar Death Commandos
Hellcat (R)|Sabretooth (V)|Agent Venom (SW2)|Daredevil Noir (N)|Blade (DC)"
5711	"Anti-Mutant Hatred
11
2
0
Mephisto
Underworld|Superhuman Registration Act
Death's Heads
Iron Fist (DC)|Wiccan (CW)|Forge (DC)|Kuurth, Breaker of Stone (FI)|Quake (AOS)"
5712	"Replace Earth's Leaders with Killbots
5
18
0
Apocalypse
Four Horsemen|Defenders
Khonshu Guardians
Silk (SW2)|Captain America 1941 (C75)|Winter Soldier (C75)|Gorgon (ROK)|Old Man Logan (SW1)"
5713	"Intergalactic Kree Nega-Bomb
8
2
0
Baron Heinrich Zemo
Masters of Evil (WWII)|The Mighty
HYDRA Base
War Machine (R)|Venom (V)|Patriot (CW)|Crystal (ROK)|Quake (AOS)"
5714	"Mass Produce War Machine Armor
8
2
0
Spider-Queen
Celestials|Masters of Evil (WWII)
S.H.I.E.L.D. Assault Squad
Aurora & Northstar (XM)|High-Tech Spider-Man (HC)|Captain Britain (SW2)|Ghost Rider (DC)|Jean Grey (DC)"
5715	"Smash Two Dimensions Together
8
2
0
Shadow King - epic
Shadow-X|Intelligencia|Spider Friends
Spider-Slayer
Gladiator Hulk (WW)|Angel Noir (N)|Nova (ITC)|Super-Skrull (ANH)|Bishop (DC)"
5716	"The Kree-Skrull War
8
2
0
Apocalypse
Skrulls|Kree Starforce
Spider-Infected
Havok (XM)|Angel Noir (N)|Human Torch (FF)|Namora (WW)|Wasp (AM)"
5717	"Mass Produce War Machine Armor
8
2
0
Magus
Deadpool's ""Friends""|Streets of New York
S.H.I.E.L.D. Assault Squad
Gwenpool (CH)|Kraven (V)|Mockingbird (AOS)|No-Name, Brood Queen (WW)|Havok (XM)"
5718	"House of M
8
2
0
Hybrid
Life Foundation|Great Lakes Avengers
Sentinel
Apocalyptic Kitty Pryde (SW1)|Bishop (DC)|Storm (B)|Colossus & Wolverine (XM)|Blade (DC)|Nerkkod, Breaker of Oceans (FI)"
5719	"Ragnarok, Twilight of the Gods
11
2
0
Thanos
Infinity Gems|Subterranea
Sidera Maris, Bridge Builders
Yondu (ITC)|Cloak & Dagger (CW)|Valkyrie (HOA)|Captain Britain (SW2)|Nul, Breaker of Worlds (FI)"
5720	"Sneak Attack the Heroes' Homes
6
2
0
Kingpin
Streets of New York|Four Horsemen
Spider-Slayer
Silver Surfer (FF)|Arkon the Magnificent (SW2)|Silk (SW2)"
5721	"Invasion of the Venom Symbiotes
8
2
0
Misty Knight
Heroes for Hire|Spider Friends
Asgardian Warriors|Sapien League
Silver Surfer (FF)|Peter Parker (CW)|Wonder Man (AM)|Carnage (VE)|Deadpool (B)"
5722	"The Mark of Khonshu
10
2
0
Mole Man
Subterranea|Uncanny Avengers
Khonshu Guardians
Colossus & Wolverine (XM)|Captain Mar-Vell (ITC)|Skirn, Breaker of Men (FI)|Winter Soldier (C75)|Kitty Pryde (XM)
Phoenix Force Cyclops (SW2)"
5723	"Dark Alliance
8
2
0
Nick Fury
Avengers|The Mighty
Phalanx
Patriot (CW)|Sunspot (NM)|Hellcat (R)|Legion (XM)|Arkon the Magnificent (SW2)"
5724	"Annihilation: Conquest
11
2
0
Magneto
Brotherhood|Masters of Evil
Phalanx
Caiera (WW)|Venom (VE)|Iron Fist (DC)|Valkyrie (HOA)|Daredevil (CW)|Ultron (V)"
5725	"Invasion of the Venom Symbiotes
8
2
0
Macho Gomez
Deadpool's ""Friends""|Celestials
Phalanx|Asgardian Warriors
Iron Fist (DC)|Symbiote Spider-Man (PTT)|Silk (SW2)|War Machine (R)|Hulk (B)"
5726	"Deadpool Kills the Marvel Universe
6
2
0
Maximus the Mad
Inhuman Rebellion|Life Foundation
Maggia Goons
Slapstick (DP)|Old Man Logan (SW1)|Howard the Duck (D)|Hellcat (R)"
5727	"Infiltrate the Lair with Spies
8
2
0
King Hulk, Sakaarson
Warbound|Uncanny Avengers
Ghost Racers
Spider-Gwen (SW2)|Ultron (V)|Human Torch (FF)|Mirage (NM)|Wolverine (B)"
5728	"Crown Thor King of Asgard
8
2
0
Onslaught
Dark Descendants|Wasteland
M.O.D.O.K.s
Beast (XM)|Ghost Rider (DC)|Peter Parker (CW)|Gorgon (ROK)|Peter Parker, Homecoming (HC)"
5729	"Fragmented Realities
2*
2
0
Charles Xavier, Professor of Crime
X-Men Noir|Salvagers|Kree Starforce
Cape-Killers
Phyla-Vell (ITC)|Quake (AOS)|Rocket Raccoon (GG)|Banshee (XM)|Terrible Jean Grey (SW2)"
5730	"Invincible Force Field
7
2
0
Grim Reaper - epic
Lethal Legion|Sisterhood of Mutants
HYDRA Base
The Warriors Three (HOA)|Agent X-13 (C75)|Warlock (NM)|Colossus & Wolverine (XM)|Dazzler (XM)"
5731	"Cage Villains in Power-Suppressing Cells
8
2
0
Supreme Intelligence of the Kree
Kree Starforce|Marauders
Mandarin's Rings
Bullseye (V)|Angel Noir (N)|Jean Grey (DC)|Rick Jones (WW)|Black Widow (B)"
5732	"Put Humanity on Trial
11
2
0
Mole Man
Subterranea|Sakaar Imperial Guard
Ghost Racers
Invisible Woman (FF)|The Warriors Three (HOA)|Karma (NM)|Spider-Man (B)|Hercules (CW)"
5733	"Trap Heroes in the Microverse
11
2
0
Malekith the Accursed
Dark Council|Intelligencia
HYDRA Base
Thor (B)|Nerkkod, Breaker of Oceans (FI)|Bob, Agent of HYDRA (DP)|The Captain and the Devil (SW2)|Brainstorm (ANH)
Karnak (ROK)"
5734	"The Clone Saga
8
2
0
Shiklah, the Demon Bride
Monster Metropolis|Timelines of Kang
Asgardian Warriors
X-23 (XM)|Venomized Dr. Strange (VE)|Rick Jones (WW)|Agent Phil Coulson (AOS)|Dr. Punisher, Soldier Supreme (SW2)"
5735	"Invasion of the Venom Symbiotes
8
2
0
Dark Phoenix
Hellfire Club|Warbound
Shi'ar Death Commandos|Universal Church of Truth
Nick Fury (B)|Bishop (DC)|Agent X-13 (C75)|Invisible Woman (FF)|Scarlet Witch (R)"
5736	"X-Cutioner's Song
8
0
0
Wasteland Hulk
Wasteland|Utopolis
Circus of Crime
Mystique (V)|Sunspot (NM)|Ruby Summers (SW2)|Hulkbuster Iron Man (WW)|The Captain and the Devil (SW2)
Dr. Octopus (V)"
5737	"Bathe Earth In Cosmic Rays
6
2
0
Kang the Conqueror
Timelines of Kang|Evil Deadpool Corpse
Cape-Killers
Jocasta (AM)|Black Knight (AM)|Invisible Woman (FF)|Wiccan (CW)|Carnage (VE)"
5738	"Trapped in the Insane Asylum
5
2
0
Ultron - epic
Ultron's Legacy|Maximum Carnage
Asgardian Warriors
Punisher (DC)|Beast (SW2)|Yondu (ITC)|Emma Frost (B)|Iron Man Noir (N)"
5739	"Crash the Moon into the Sun
11
2
0
Authoritarian Iron Man
Superhuman Registration Act|Defenders
Multiple Man
Beast (XM)|Greithoth, Breaker of Wills (FI)|Captain Mar-Vell (ITC)|Kuurth, Breaker of Stone (FI)|Ms. Marvel (CH)"
5740	"Crash the Moon into the Sun
11
2
0
Vulture - epic
Vulture Tech|Great Lakes Avengers
Doombot Legion
Ghost Rider (DC)|Polaris (XM)|Thing (FF)|X-23 (XM)|Mysterio (V)"
5741	"Crush Them With My Bare Hands
5
2
0
Hydra High Council
Hydra Elite|Mojoverse
Maggia Goons
Hulk (B)|War Machine (R)|Symbiote Spider-Man (PTT)|Skaar, Son of Hulk (WW)|Ruby Summers (SW2)"
5742	"War of the Frost Giants
9
2
0
Shiklah, the Demon Bride
Monster Metropolis|Spider Friends
Hellfire Cult
Bob, Agent of HYDRA (DP)|Angel (DC)|Deadpool (B)|Terrible Jean Grey (SW2)|Spider-Man Noir (N)"
5743	"Earthquake Drains the Ocean
11
2
0
J. Jonah Jameson - epic
Murderworld|Vulture Tech|K'un-lun
Spider-Slayer
Black Bolt (SW1)|Colossus (DC)|Shang-Chi (SW2)|Mystique (V)|The Warriors Three (HOA)"
5744	"Age of Ultron
11
2
0
Nimrod, Super Sentinel
Sentinel Territories|Skrulls
Shi'ar Patrol Craft
Rick Jones (WW)|Photon (R)|Skirn, Breaker of Men (FI)|Rocket Raccoon (GG)|Nick Fury (B)"
5745	"The Kree-Skrull War
8
2
0
Hybrid
Skrulls|Kree Starforce
Asgardian Warriors
Jubilee (XM)|Thing (FF)|Ms. America (D)|Silver Surfer (FF)|Gambit (B)"
5746	"Transform Citizens Into Demons
8
0
0
Misty Knight
Heroes for Hire|Elders of the Universe
Mandarin's Rings
High-Tech Spider-Man (HC)|Beast (SW2)|Winter Soldier (C75)|Hiroim (WW)|Moon Knight (PTT)"
5747	"Transform Commuters into Giant Ants
8
2
0
Adrian Toomes - epic
Salvagers|Annihilation Wave
Sapien League
Green Goblin (V)|Terrible Jean Grey (SW2)|Emma Frost (B)|Iron Fist (DC)|Quake (AOS)"
5748	"Gladiator Pits of Sakaar
6
2
0
The Hood
Hood's Gang|Shadow-X
Maggia Goons
Nerkkod, Breaker of Oceans (FI)|Hulkling (CW)|Darkhawk (R)|Captain Marvel (SW1)|Colossus & Wolverine (XM)"
5749	"Deadpool Writes a Scheme
6
2
0
Dark Phoenix
Hellfire Club|Ultron's Legacy
Spider-Infected
Stingray (DP)|Havok (XM)|Iron Fist (DC)|Joe Fixit, Grey Hulk (WW)|Beast (XM)"
5750	"Pan-Dimensional Plague
10
2
30
Emperor Vulcan of the Shi'ar - epic
Shi'ar Imperial Elite|Sinister Six
Khonshu Guardians
Luke Cage (CW)|Namor, the Sub-Mariner (SW1)|Maximus (SW1)|Corvus Glaive (SW2)|Kingpin (V)"
5751	"Steal the Weaponized Plutonium
8
2
0
Baron Helmut Zemo
Thunderbolts|Kree Starforce|Sisterhood of Mutants
Doombot Legion
Totally Awesome Hulk (CH)|Corvus Glaive (SW2)|Captain America, Secret Avenger (CW)|Jubilee (XM)|Bishop (DC)"
5752	"Ragnarok, Twilight of the Gods
11
2
0
Annihilus
Annihilation Wave|Timelines of Kang
Cops
Wiccan (CW)|Dr. Punisher, Soldier Supreme (SW2)|Phoenix Force Cyclops (SW2)|Symbiote Spider-Man (PTT)|Peter Parker (CW)"
5753	"Detonate the Helicarrier
8
2
0
Hydra Super-Adaptoid
A.I.M., Hydra Offshoot|Queen's Vengeance
Sapien League
Bob, Agent of HYDRA (DP)|Gladiator Hulk (WW)|Dr. Octopus (V)|Daredevil (DC)|Dr. Strange (SW1)|Electro (V)"
5754	"S.H.I.E.L.D. vs. HYDRA War
7
2
0
Mr. Sinister
Hydra Elite|Marauders
Phalanx
Skaar, Son of Hulk (WW)|Soulsword Colossus (SW2)|Enchantress (V)|Black Bolt (SW1)|Peter's Allies (HC)"
5755	"Gladiator Pits of Sakaar
6
2
0
Poison Thanos - epic
Poisons|Code Red
Shi'ar Patrol Craft
No-Name, Brood Queen (WW)|Captain America, Secret Avenger (CW)|Mystique (V)|Nova (ITC)|Shang-Chi (SW2)"
5756	"Go Back in Time to Slay Heroes' Ancestors
9
2
0
The Red King
Sakaar Imperial Guard|Deadpool's ""Friends""
Maggia Goons
Tigra (CW)|Dr. Punisher, Soldier Supreme (SW2)|Spider-Man (B)|Stingray (DP)|Korg (WW)|Ms. Marvel (CH)|Daredevil (DC)|Emma Frost (B)"
5757	"Symbiotic Absorption
11
2
0
Apocalypse
Wrecking Crew|Four Horsemen|U-Foes
Cops
Miek, The Unhived (WW)|Kitty Pryde (XM)|Loki (V)|Hulkling (CW)|Mystique (V)
Pagliacci"
5758	"Splice Humans with Spider DNA
8
2
0
Emperor Vulcan of the Shi'ar - epic
Sinister Six|Shi'ar Imperial Elite
Death's Heads
Cable (DC)|Phoenix (XM)|Karnak (ROK)|Ruby Summers (SW2)|Quake (AOS)"
5759	"Ruin the Perfect Wedding
11
2
0
Morgan Le Fay
Queen's Vengeance|Radiation
Hand Ninjas
Black Swan (SW2)|Namora (WW)|Daredevil (DC)|Joe Fixit, Grey Hulk (WW)|She-Hulk (WW)
Amadeus Cho (WW)|Speedball (CW)"
5760	"X-Men Danger Room Goes Berserk
8
2
0
Misty Knight
Heroes for Hire|Evil Deadpool Corpse
Shi'ar Patrol Craft
Howard the Duck (D)|Captain Marvel (SW1)|Jubilee (XM)|Soulsword Colossus (SW2)|Tony Stark (HC)"
5761	"The Demon Bear Saga
8
2
0
Magus
Demons of Limbo|Elders of the Universe
Universal Church of Truth
War Machine (R)|Psylocke (XM)|Darkhawk (R)|Black Bolt (SW1)|Aurora & Northstar (XM)"
5762	"War of Kings
11
2
0
Stryfe
MLF|Dark Avengers
Asgardian Warriors
Venomized Dr. Strange (VE)|Beta Ray Bill (HOA)|Psi-Lord (ANH)|Heralds of Galactus (ANH)|Black Bolt (SW1)"
5763	"Maximum Carnage
10
2
12
Arcade - epic
Murderworld|HYDRA
Multiple Man
Bob, Agent of HYDRA (DP)|Jubilee (XM)|Psi-Lord (ANH)|Amadeus Cho (WW)|Peter Parker (CW)"
